uri,name,population,area,elevation,lat,lon,country,region,populationDensity,foundingYear,abstract,country_name,region_name,numTriples,numAttributes,hasAbstract,abstractLen
http://dbpedia.org/resource/Cluj-Napoca,Cluj-Napoca,286598,179486176.0462848,340.0,46.76666641235352,23.58333396911621,http://dbpedia.org/resource/Romania,,1597.0,,,Romania,,,6,0,0
http://dbpedia.org/resource/Garbahare,Garbahare,286324,,,3.349999904632568,42.26666641235352,http://dbpedia.org/resource/Somalia,,,,,Somalia,,137.0,3,0,0
http://dbpedia.org/resource/Songea,Songea,286285,,,-10.68333339691162,35.65000152587891,http://dbpedia.org/resource/Tanzania,,,,,Tanzania,,,3,0,0
http://dbpedia.org/resource/Tacna,Tacna,286240,14766630000.0,552.0,-18.05555534362793,-70.24833679199219,http://dbpedia.org/resource/Peru,,,,,Peru,,446.0,5,0,0
http://dbpedia.org/resource/Chuncheon,Chuncheon,286124,1116410000.0,,37.86666488647461,127.7333297729492,http://dbpedia.org/resource/South_Korea,,225.0,,,South_Korea,,,5,0,0
http://dbpedia.org/resource/Al-Qurnah,Al-Qurnah,286073,,4.0,31.01583290100098,47.43055725097656,http://dbpedia.org/resource/Iraq,,,,,Iraq,,226.0,4,0,0
http://dbpedia.org/resource/Yangju,Yangju,285930,310100000.0,,37.78512954711914,127.0457229614258,http://dbpedia.org/resource/South_Korea,,611.1,,,South_Korea,,285.0,5,0,0
http://dbpedia.org/resource/Tegal,Tegal,285843,39140000.0,,-6.867499828338623,109.1374969482422,http://dbpedia.org/resource/Indonesia,,,,,Indonesia,,,4,0,0
http://dbpedia.org/resource/Bathinda,Bathinda,285813,,210.0,30.22999954223633,74.95194244384766,http://dbpedia.org/resource/India,,,,,India,,,4,0,0
http://dbpedia.org/resource/Banjarbaru,Banjarbaru,285546,305150000.0,23.0,-3.442500114440918,114.8324966430664,http://dbpedia.org/resource/Indonesia,,,,,Indonesia,,,5,0,0
"http://dbpedia.org/resource/Plano,_Texas","Plano, Texas",285494,186582743.4686054,217.932,33.05027770996094,-96.69889068603516,,,1549.412518144494,,,,,792.0,5,0,0
http://dbpedia.org/resource/Luxor,Luxor,284952,43000000.0,89.0,25.6966667175293,32.64444351196289,http://dbpedia.org/resource/Egypt,,,,,Egypt,,,5,0,0
http://dbpedia.org/resource/Qallin,Qallin,284853,161300000.0,,31.04639053344727,30.85458183288574,http://dbpedia.org/resource/Egypt,,,,,Egypt,,,4,0,0
http://dbpedia.org/resource/Croix-des-Bouquets,Croix-des-Bouquets,284812,5460000.0,64.0,18.57611083984375,-72.22694396972656,http://dbpedia.org/resource/Haiti,,,,,Haiti,,,5,0,0
"http://dbpedia.org/resource/Myeik,_Myanmar","Myeik, Myanmar",284498,,,12.43333339691162,98.59999847412108,http://dbpedia.org/resource/Myanmar,,,,,Myanmar,,,3,0,0
http://dbpedia.org/resource/Pyongsong,Pyongsong,284386,381000000.0,,39.26052093505859,125.8617630004883,http://dbpedia.org/resource/North_Korea,,,,,North_Korea,,216.0,4,0,0
http://dbpedia.org/resource/Baihar,Baihar,284352,910500000.0,567.0,22.10000038146973,80.55000305175781,http://dbpedia.org/resource/India,,,,,India,,,5,0,0
http://dbpedia.org/resource/M'Bour,M'Bour,284189,24610000.0,,14.41666698455811,-16.96666717529297,http://dbpedia.org/resource/Senegal,,,,,Senegal,,,4,0,0
http://dbpedia.org/resource/Accra,Accra,284124,20400000.0,60.96,5.550000190734863,-0.2000000029802322,http://dbpedia.org/resource/Ghana,,,,,Ghana,,,5,0,0
http://dbpedia.org/resource/Accra_Metropolitan_District,Accra Metropolitan District,284124,60000000.0,61.0,5.550000190734863,-0.2000000029802322,http://dbpedia.org/resource/Ghana,,,,,Ghana,,,5,0,0
http://dbpedia.org/resource/Morioka,Morioka,283981,886470000.0,,39.70208358764648,141.1544952392578,,,,,,,,,3,0,0
"http://dbpedia.org/resource/Durham,_North_Carolina","Durham, North Carolina",283506,300920000.0,123.1392,35.97861099243164,-78.9000015258789,http://dbpedia.org/resource/United_States,,948.8499156396464,,,United_States,,,6,0,0
http://dbpedia.org/resource/Ostrava,Ostrava,283187,214230000.0,260.0,49.83555603027344,18.29249954223633,http://dbpedia.org/resource/Czech_Republic,,,,,Czech_Republic,,,5,0,0
"http://dbpedia.org/resource/San_Cristóbal,_Táchira","San Cristóbal, Táchira",282830,247000000.0,860.0,7.766666889190674,-72.23332977294922,http://dbpedia.org/resource/Venezuela,,,,,Venezuela,,,5,0,0
http://dbpedia.org/resource/Geelong,Geelong,282809,,,-38.15000152587891,144.3500061035156,http://dbpedia.org/resource/Australia,,,,,Australia,,980.0,3,0,0
http://dbpedia.org/resource/Chernihiv,Chernihiv,282747,79000000.0,136.0,51.49388885498047,31.29472160339355,http://dbpedia.org/resource/Ukraine,,1547.0,,,Ukraine,,775.0,6,0,0
http://dbpedia.org/resource/Temuco,Temuco,282415,464000000.0,360.0,-38.73333358764648,-72.66666412353516,http://dbpedia.org/resource/Chile,,,,,Chile,,534.0,5,0,0
"http://dbpedia.org/resource/Ica,_Peru","Ica, Peru",282407,7894000000.0,406.0,-14.06666660308838,-75.73332977294922,http://dbpedia.org/resource/Peru,,,,,Peru,,,5,0,0
http://dbpedia.org/resource/Khanewal,Khanewal,281890,243000000.0,129.0,30.29999923706055,71.93333435058594,http://dbpedia.org/resource/Pakistan,,1150.0,,,Pakistan,,297.0,6,0,0
http://dbpedia.org/resource/Malard,Malard,281027,,,35.68055725097656,50.97833251953125,http://dbpedia.org/resource/Iran,,,,,Iran,,,3,0,0
http://dbpedia.org/resource/Jalalabad,Jalalabad,280685,,575.0,34.43416595458984,70.4477767944336,http://dbpedia.org/resource/Afghanistan,,,,,Afghanistan,,543.0,4,0,0
"http://dbpedia.org/resource/Ibaraki,_Osaka","Ibaraki, Osaka",280562,76490000.0,,34.81638717651367,135.568603515625,,,,,,,,,3,0,0
http://dbpedia.org/resource/Satna,Satna,280222,71000000.0,315.0,24.60050010681152,80.83219909667969,http://dbpedia.org/resource/India,,,,,India,,,5,0,0
http://dbpedia.org/resource/Bukhara,Bukhara,280187,143000000.0,225.0,39.76666641235352,64.42305755615234,http://dbpedia.org/resource/Uzbekistan,,,,,Uzbekistan,,634.0,5,0,0
http://dbpedia.org/resource/Marot,Marot,280000,,,28.51000022888184,71.5,http://dbpedia.org/resource/Pakistan,,,,,Pakistan,,,3,0,0
"http://dbpedia.org/resource/Gombe,_Nigeria","Gombe, Nigeria",280000,52000000.0,,10.28333377838135,11.16666698455811,http://dbpedia.org/resource/Nigeria,,,,,Nigeria,,315.0,4,0,0
http://dbpedia.org/resource/Russeifa,Russeifa,280000,38000000.0,700.0,32.01777648925781,36.04639053344727,http://dbpedia.org/resource/Jordan,,,,,Jordan,,168.0,5,0,0
http://dbpedia.org/resource/Sumbe,Sumbe,279968,,0.0,-11.20527744293213,13.84166622161865,http://dbpedia.org/resource/Angola,,5.5,,,Angola,,154.0,5,0,0
http://dbpedia.org/resource/Poltava,Poltava,279593,103000000.0,,49.58944320678711,34.55138778686523,,,,,,,,731.0,3,0,0
http://dbpedia.org/resource/Jonai_Bazar,Jonai Bazar,278949,,,27.83292770385742,95.22142028808594,http://dbpedia.org/resource/India,,,,,India,,100.0,3,0,0
http://dbpedia.org/resource/Quảng_Ngãi,Quảng Ngãi,278496,160153400.0,,15.11666679382324,108.8000030517578,http://dbpedia.org/resource/Vietnam,,1.738,,,Vietnam,,330.0,5,0,0
http://dbpedia.org/resource/Barasat,Barasat,278435,34060000.0,11.0,22.71999931335449,88.4800033569336,http://dbpedia.org/resource/India,,,,,India,,,5,0,0
"http://dbpedia.org/resource/Buffalo,_New_York","Buffalo, New York",278349,135920000.0,182.88,42.88639068603516,-78.8780517578125,,,2661.58,,,,,1135.0,5,0,0
http://dbpedia.org/resource/Qarshi,Qarshi,278300,75920000.0,374.0,38.86666488647461,65.80000305175781,http://dbpedia.org/resource/Uzbekistan,,,,,Uzbekistan,,,5,0,0
http://dbpedia.org/resource/Plymouth,Plymouth,277695,,,50.37138748168945,-4.14222240447998,,,,,,,,,2,0,0
http://dbpedia.org/resource/Gwangmyeong,Gwangmyeong,277564,38500000.0,,37.47600173950195,126.8659973144531,http://dbpedia.org/resource/South_Korea,,,,,South_Korea,,322.0,4,0,0
http://dbpedia.org/resource/Dili,Dili,277488,178620000.0,11.0,-8.553610801696777,125.5783309936523,http://dbpedia.org/resource/East_Timor,,,,,East_Timor,,,5,0,0
http://dbpedia.org/resource/Iksan,Iksan,277151,507070000.0,,35.94388961791992,126.9544448852539,,,548.0,,,,,,4,0,0
http://dbpedia.org/resource/Pematangsiantar,Pematangsiantar,277054,79971000.0,,2.960000038146973,99.05999755859376,http://dbpedia.org/resource/Indonesia,,,,,Indonesia,,,4,0,0
http://dbpedia.org/resource/Sonipat,Sonipat,277053,181000000.0,224.15,28.98999977111816,77.02200317382812,http://dbpedia.org/resource/India,,,,,India,,377.0,5,0,0
http://dbpedia.org/resource/Gagnoa,Gagnoa,277044,890000000.0,,6.133333206176758,-5.933333396911621,http://dbpedia.org/resource/Ivory_Coast,,,,,Ivory_Coast,,,4,0,0
http://dbpedia.org/resource/Bucheki,Bucheki,276391,43000000.0,179.0,31.18000030517578,73.38999938964844,http://dbpedia.org/resource/Pakistan,,,,,Pakistan,,,5,0,0
http://dbpedia.org/resource/Suncheon,Suncheon,276375,907430000.0,,34.95055389404297,127.4875030517578,,,,,,,,268.0,3,0,0
"http://dbpedia.org/resource/Chandler,_Arizona","Chandler, Arizona",275987,169770000.0,369.1128,33.29999923706055,-111.8333358764648,,,1631.822162863793,,,,,,5,0,0
http://dbpedia.org/resource/Downtown_Toronto,Downtown Toronto,275931,16600000.0,,43.65250396728516,-79.38356018066406,,,16608.0,,,,,271.0,4,0,0
http://dbpedia.org/resource/Abbottabad,Abbottabad,275890,,1256.0,34.15583419799805,73.21944427490234,http://dbpedia.org/resource/Pakistan,,,,,Pakistan,,,4,0,0
http://dbpedia.org/resource/Fukushima_(city),Fukushima (city),275850,767720000.0,67.056,37.76080703735352,140.4747161865234,http://dbpedia.org/resource/Japan,,,,,Japan,,,5,0,0
http://dbpedia.org/resource/Farrukhabad,Farrukhabad,275754,,,27.38999938964844,79.58100128173828,http://dbpedia.org/resource/India,,,,,India,,237.0,3,0,0
http://dbpedia.org/resource/Sarajevo,Sarajevo,275524,141500000.0,550.0,43.85638809204102,18.41305541992188,http://dbpedia.org/resource/Bosnia_and_Herzegovina,,,,,Bosnia_and_Herzegovina,,1161.0,5,0,0
"http://dbpedia.org/resource/Tsu,_Mie","Tsu, Mie",274879,711110000.0,,34.73305511474609,136.5133361816406,,,,,,,,505.0,3,0,0
"http://dbpedia.org/resource/Sagar,_Madhya_Pradesh","Sagar, Madhya Pradesh",274556,,427.0,23.82999992370605,78.70999908447266,,,232.0,,,,,425.0,4,0,0
http://dbpedia.org/resource/Khmelnytskyi,Khmelnytskyi,274452,90000000.0,,49.41666793823242,27.0,,,2822.0,,,,,,4,0,0
"http://dbpedia.org/resource/Sadiqabad,_Punjab","Sadiqabad, Punjab",274210,30000000.0,,28.29999923706055,70.11666870117188,,,,,,,,,3,0,0
"http://dbpedia.org/resource/Ichihara,_Chiba","Ichihara, Chiba",274117,368170000.0,,35.49805450439453,140.1154479980469,http://dbpedia.org/resource/Japan,,,,,Japan,,406.0,4,0,0
http://dbpedia.org/resource/Isfara,Isfara,274000,832000000.0,863.0,40.11666488647461,70.63333129882812,http://dbpedia.org/resource/Tajikistan,,,,,Tajikistan,,,5,0,0
http://dbpedia.org/resource/Mehrabpur,Mehrabpur,273764,,28.0,27.09944343566895,68.42082977294922,http://dbpedia.org/resource/Pakistan,,,,,Pakistan,,,4,0,0
http://dbpedia.org/resource/Shaowu,Shaowu,273721,2859600000.0,,27.34029960632324,117.4925003051758,,,,,,,,,3,0,0
http://dbpedia.org/resource/Istaravshan,Istaravshan,273500,,992.0,39.91083145141602,69.00638580322266,http://dbpedia.org/resource/Tajikistan,,,,,Tajikistan,,,4,0,0
http://dbpedia.org/resource/Haeju,Haeju,273300,206900000.0,,38.04999923706055,125.716667175293,http://dbpedia.org/resource/North_Korea,,,,,North_Korea,,401.0,4,0,0
http://dbpedia.org/resource/Soubré,Soubré,272773,615000000.0,,5.783333301544189,-6.599999904632568,http://dbpedia.org/resource/Ivory_Coast,,,,,Ivory_Coast,,,4,0,0
"http://dbpedia.org/resource/Lubbock,_Texas","Lubbock, Texas",272086,351849884.7891456,975.9696,33.58499908447266,-101.8450012207031,,,780.4669032777001,,,,,,5,0,0
http://dbpedia.org/resource/Deir_ez-Zor,Deir ez-Zor,271800,,210.0,35.33333206176758,40.15000152587891,http://dbpedia.org/resource/Syria,,,,,Syria,,640.0,4,0,0
http://dbpedia.org/resource/Addis_Ketema,Addis Ketema,271644,7410000.0,,9.033949851989746,38.73217010498047,http://dbpedia.org/resource/Ethiopia,,36659.1,,,Ethiopia,,,5,0,0
http://dbpedia.org/resource/Hunchun,Hunchun,271000,5145400000.0,41.0,42.86299896240234,130.3659973144531,http://dbpedia.org/resource/China,,,,,China,,364.0,5,0,0
http://dbpedia.org/resource/Aktau,Aktau,270886,77000000.0,-8.0,43.65250015258789,51.15750122070312,http://dbpedia.org/resource/Kazakhstan,,,,,Kazakhstan,,,5,0,0
"http://dbpedia.org/resource/Toledo,_Ohio","Toledo, Ohio",270871,217118703.2894669,184.0992,41.65250015258789,-83.5374984741211,http://dbpedia.org/resource/United_States,,1299.38,,,United_States,,,6,0,0
http://dbpedia.org/resource/Mỹ_Tho,Mỹ Tho,270700,81550000.0,,10.35000038146973,106.3499984741211,http://dbpedia.org/resource/Vietnam,,,,,Vietnam,,,4,0,0
http://dbpedia.org/resource/Armoor,Armoor,270088,99990000.0,372.0,18.79000091552734,78.29000091552734,http://dbpedia.org/resource/India,,99.99,,,India,,,6,0,0
http://dbpedia.org/resource/Hạ_Long,Hạ Long,270054,1119120000.0,,20.95000076293945,107.0833358764648,http://dbpedia.org/resource/Vietnam,,,,,Vietnam,,337.0,4,0,0
http://dbpedia.org/resource/Longquan,Longquan,270000,3059000000.0,195.0,28.0666675567627,119.1333312988281,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
"http://dbpedia.org/resource/Madison,_Wisconsin","Madison, Wisconsin",269840,262960000.0,266.0904,43.07472229003906,-89.38416290283203,http://dbpedia.org/resource/United_States,,1309.272419617434,,,United_States,,,6,0,0
http://dbpedia.org/resource/Cherkasy,Cherkasy,269836,,110.0,49.44444274902344,32.05972290039062,http://dbpedia.org/resource/Ukraine,,,,,Ukraine,,,4,0,0
http://dbpedia.org/resource/Southampton,Southampton,269781,,,50.90250015258789,-1.404166698455811,http://dbpedia.org/resource/United_Kingdom,,,,,United_Kingdom,,,3,0,0
http://dbpedia.org/resource/Faraskur,Faraskur,269724,122100000.0,2.0,31.32972145080566,31.7147216796875,http://dbpedia.org/resource/Egypt,,,,,Egypt,,,5,0,0
http://dbpedia.org/resource/Yeosu,Yeosu,268823,503330000.0,,34.73333358764648,127.7333297729492,http://dbpedia.org/resource/South_Korea,,,,,South_Korea,,516.0,4,0,0
http://dbpedia.org/resource/Durg,Durg,268679,182000000.0,289.0,21.19000053405762,81.27999877929688,http://dbpedia.org/resource/India,,,,,India,,264.0,5,0,0
http://dbpedia.org/resource/Turbat,Turbat,268625,420000000.0,129.0,26.0041675567627,63.06055450439453,http://dbpedia.org/resource/Pakistan,,,,,Pakistan,,,5,0,0
http://dbpedia.org/resource/Birgunj,Birgunj,268273,75240000.0,92.0,27.0,84.86666870117188,http://dbpedia.org/resource/Nepal,,,,,Nepal,,448.0,5,0,0
http://dbpedia.org/resource/Shibin_El_Kom,Shibin El Kom,267945,28510000.0,23.0,30.5586109161377,31.01000022888184,http://dbpedia.org/resource/Egypt,,,,,Egypt,,,5,0,0
"http://dbpedia.org/resource/Bimbo,_Central_African_Republic","Bimbo, Central African Republic",267859,,338.0,4.255833148956299,18.40416717529297,http://dbpedia.org/resource/Central_African_Republic,,,,,Central_African_Republic,,,4,0,0
http://dbpedia.org/resource/Ruili,Ruili,267638,1020000000.0,777.0,24.01799964904785,97.8560028076172,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
"http://dbpedia.org/resource/Maradi,_Niger","Maradi, Niger",267249,,383.7432,13.49166679382324,7.096388816833496,http://dbpedia.org/resource/Niger,,,,,Niger,,,4,0,0
"http://dbpedia.org/resource/East_London,_South_Africa","East London, South Africa",267007,168860000.0,,-33.01750183105469,27.90472221374512,http://dbpedia.org/resource/South_Africa,,,,,South_Africa,,525.0,4,0,0
http://dbpedia.org/resource/Soyo,Soyo,266958,5834000000.0,,-6.133333206176758,12.36666679382324,http://dbpedia.org/resource/Angola,,,,,Angola,,,4,0,0
http://dbpedia.org/resource/Latur,Latur,266955,32560000.0,515.0,18.39999961853027,76.55999755859375,http://dbpedia.org/resource/India,,,,,India,,,5,0,0
http://dbpedia.org/resource/Gyeongsan,Gyeongsan,266951,411580000.0,,35.81666564941406,128.7333374023438,http://dbpedia.org/resource/South_Korea,,574.52,,,South_Korea,,,5,0,0
http://dbpedia.org/resource/Sohag,Sohag,266944,,67.0,26.54999923706055,31.70000076293945,http://dbpedia.org/resource/Egypt,,29536.81512849711,,,Egypt,,,5,0,0
http://dbpedia.org/resource/Saint-Marc,Saint-Marc,266642,,,19.11666679382324,-72.69999694824219,http://dbpedia.org/resource/Haiti,,,,,Haiti,,,3,0,0
"http://dbpedia.org/resource/Nagaoka,_Niigata","Nagaoka, Niigata",266539,891060000.0,,37.44619369506836,138.8512573242188,http://dbpedia.org/resource/Japan,,,,,Japan,,,4,0,0
http://dbpedia.org/resource/Saskatoon,Saskatoon,266141,,481.5,52.13972091674805,-106.6861114501953,,,1174.7,,,,,,4,0,0
http://dbpedia.org/resource/Bida,Bida,266008,1698000000.0,,9.083333015441896,6.016666889190674,http://dbpedia.org/resource/Nigeria,,,,,Nigeria,,284.0,4,0,0
"http://dbpedia.org/resource/Fort_Wayne,_Indiana","Fort Wayne, Indiana",265974,286944782.7441254,231.0384,41.0805549621582,-85.13916778564453,http://dbpedia.org/resource/United_States,,,,,United_States,,,5,0,0
http://dbpedia.org/resource/Banda_Aceh,Banda Aceh,265310,61360000.0,0.0,5.550000190734863,95.31749725341795,http://dbpedia.org/resource/Indonesia,,,,,Indonesia,,,5,0,0
http://dbpedia.org/resource/Antsirabe,Antsirabe,265018,180000000.0,1500.0,-19.86666679382324,47.03333282470703,http://dbpedia.org/resource/Madagascar,,,,,Madagascar,,354.0,5,0,0
"http://dbpedia.org/resource/Patan,_Gujarat","Patan, Gujarat",265000,43890000.0,76.0,23.85000038146973,72.125,http://dbpedia.org/resource/India,,,,,India,,,5,0,0
http://dbpedia.org/resource/Aomori,Aomori,264945,824610000.0,0.0,40.82277679443359,140.7469482421875,http://dbpedia.org/resource/Japan,,,,,Japan,,,5,0,0
http://dbpedia.org/resource/Ratlam,Ratlam,264914,39190000.0,480.0,23.33399963378906,75.03700256347656,http://dbpedia.org/resource/India,,,,,India,,,5,0,0
http://dbpedia.org/resource/Ed_Daein,Ed Daein,264734,,449.0,11.46083354949951,26.12833404541016,http://dbpedia.org/resource/Sudan,,,,,Sudan,,132.0,4,0,0
http://dbpedia.org/resource/Qingtongxia,Qingtongxia,264717,1907570000.0,,37.8849983215332,105.990837097168,,,,,,,,298.0,3,0,0
http://dbpedia.org/resource/Gunsan,Gunsan,264656,377720000.0,,35.98333358764648,126.716667175293,,,,,,,,,3,0,0
http://dbpedia.org/resource/Nishapur,Nishapur,264375,,1250.0,36.20611190795898,58.7933349609375,http://dbpedia.org/resource/Iran,,,,,Iran,,,4,0,0
http://dbpedia.org/resource/Brahmanbaria,Brahmanbaria,264326,26935876.3474944,14.99616,23.9655933380127,91.10799407958984,http://dbpedia.org/resource/Bangladesh,,,,,Bangladesh,,229.0,5,0,0
http://dbpedia.org/resource/Porto-Novo,Porto-Novo,264320,110000000.0,38.0,6.497222423553467,2.605000019073486,http://dbpedia.org/resource/Benin,,,,,Benin,,,5,0,0
http://dbpedia.org/resource/Chernivtsi,Chernivtsi,264298,153000000.0,248.0,48.29999923706055,25.9333324432373,http://dbpedia.org/resource/Ukraine,,,,,Ukraine,,,5,0,0
http://dbpedia.org/resource/Fukui_(city),Fukui (city),264217,536410000.0,,36.06405639648438,136.2195892333984,,,,,,,,,3,0,0
"http://dbpedia.org/resource/Reno,_Nevada","Reno, Nevada",264165,289300000.0,1373.124,39.5272216796875,-119.8219451904297,http://dbpedia.org/resource/United_States,,936.89,,,United_States,,,6,0,0
http://dbpedia.org/resource/Wolverhampton,Wolverhampton,263700,69440000.0,163.0,52.58333206176758,-2.133333444595337,http://dbpedia.org/resource/United_Kingdom,,3407.0,,,United_Kingdom,,,6,0,0
http://dbpedia.org/resource/Constanța,Constanța,263688,124890000.0,25.0,44.16666793823242,28.63333320617676,http://dbpedia.org/resource/Romania,,2112.0,,,Romania,,815.0,6,0,0
http://dbpedia.org/resource/Luque,Luque,263604,220000000.0,120.0,-25.27000045776367,-57.48722076416016,http://dbpedia.org/resource/Paraguay,,,,,Paraguay,,,5,0,0
"http://dbpedia.org/resource/Yao,_Osaka","Yao, Osaka",263436,41720000.0,,34.62686920166016,135.6009826660156,http://dbpedia.org/resource/Japan,,,,,Japan,,,4,0,0
http://dbpedia.org/resource/Huayin,Huayin,263352,817000000.0,,34.58333206176758,110.0999984741211,http://dbpedia.org/resource/China,,,,,China,,274.0,4,0,0
http://dbpedia.org/resource/10th_of_Ramadan_(city),10th of Ramadan (city),263321,66080000.0,111.0,30.30650329589844,31.741455078125,http://dbpedia.org/resource/Egypt,,,,,Egypt,,,5,0,0
http://dbpedia.org/resource/Tumxuk,Tumxuk,263245,1927000000.0,,39.86666488647461,79.06666564941406,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Chiayi,Chiayi,263188,60030000.0,69.0,23.47999954223633,120.4497222900391,,,,,,,,575.0,4,0,0
http://dbpedia.org/resource/Wusu,Wusu,262906,14394120000.0,,44.41899871826172,84.71399688720703,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
"http://dbpedia.org/resource/North_Las_Vegas,_Nevada","North Las Vegas, Nevada",262527,265130000.0,672.0,36.22861099243164,-115.1466674804688,http://dbpedia.org/resource/United_States,,990.5991420428408,,,United_States,,,6,0,0
http://dbpedia.org/resource/Lingwu,Lingwu,261677,3009040000.0,,38.10300064086914,106.3399963378906,,,,,,,,,3,0,0
http://dbpedia.org/resource/Zhytomyr,Zhytomyr,261624,61000000.0,221.0,50.25,28.66666603088379,,,,,,,,704.0,4,0,0
http://dbpedia.org/resource/Gilgit,Gilgit,261440,,1500.0,35.92083358764648,74.30833435058594,http://dbpedia.org/resource/Pakistan,,,,,Pakistan,,520.0,4,0,0
http://dbpedia.org/resource/Arrah,Arrah,261430,,,25.55138969421387,84.6602783203125,http://dbpedia.org/resource/India,,,,,India,,,3,0,0
http://dbpedia.org/resource/Bariadi,Bariadi,260927,,1272.0,-2.79194450378418,33.98944473266602,http://dbpedia.org/resource/Tanzania,,,,,Tanzania,,117.0,4,0,0
http://dbpedia.org/resource/Santa_Teresa_del_Tuy,Santa Teresa del Tuy,260899,284000000.0,160.0,10.23333358764648,-66.66388702392578,http://dbpedia.org/resource/Venezuela,,,,,Venezuela,,133.0,5,0,0
"http://dbpedia.org/resource/Fuchū,_Tokyo","Fuchū, Tokyo",260508,29430000.0,,35.6689453125,139.4776458740234,http://dbpedia.org/resource/Japan,,,,,Japan,,449.0,4,0,0
http://dbpedia.org/resource/Novi_Sad,Novi Sad,260438,83000000.0,79.8576,45.25416564941406,19.84250068664551,http://dbpedia.org/resource/Serbia,,,,,Serbia,,,5,0,0
http://dbpedia.org/resource/Boksburg,Boksburg,260321,162350000.0,1694.0,-26.21249961853027,28.26250076293945,http://dbpedia.org/resource/South_Africa,,,,,South_Africa,,,5,0,0
http://dbpedia.org/resource/Suleja,Suleja,260240,,,9.175833702087402,7.180277824401855,http://dbpedia.org/resource/Nigeria,,,,,Nigeria,,,3,0,0
http://dbpedia.org/resource/Sivakasi,Sivakasi,260047,19890000.0,127.0,9.45330047607422,77.80239868164062,http://dbpedia.org/resource/India,,,,,India,,,5,0,0
http://dbpedia.org/resource/Zakho,Zakho,260000,837000000.0,440.0,37.14361190795898,42.68191146850586,http://dbpedia.org/resource/Iraq,,,,,Iraq,,301.0,5,0,0
http://dbpedia.org/resource/Stoke-on-Trent,Stoke-on-Trent,259965,93400000.0,,53.0255012512207,-2.176100015640259,http://dbpedia.org/resource/United_Kingdom,,,,,United_Kingdom,,,4,0,0
http://dbpedia.org/resource/Kokand,Kokand,259700,40000000.0,409.0,40.52861022949219,70.94249725341797,http://dbpedia.org/resource/Uzbekistan,,,,,Uzbekistan,,277.0,5,0,0
"http://dbpedia.org/resource/Wuyishan,_Fujian","Wuyishan, Fujian",259668,2912000000.0,,27.75639915466309,118.0353012084961,,,,,,,,,3,0,0
http://dbpedia.org/resource/Edku,Edku,259648,182100000.0,9.0,31.29999923706055,30.29999923706055,http://dbpedia.org/resource/Egypt,,,,,Egypt,,,5,0,0
http://dbpedia.org/resource/Aydın,Aydın,259027,,,37.84805679321289,27.84527778625488,http://dbpedia.org/resource/Turkey,,,,,Turkey,,,3,0,0
http://dbpedia.org/resource/Sreepur,Sreepur,258973,46900000.0,,24.20114326477051,90.48429870605467,http://dbpedia.org/resource/Bangladesh,,,,,Bangladesh,,,4,0,0
http://dbpedia.org/resource/Oaxaca_City,Oaxaca City,258913,85480000.0,1555.0,17.06055641174316,-96.72528076171876,http://dbpedia.org/resource/Mexico,,3011.596836631078,,,Mexico,,654.0,6,0,0
http://dbpedia.org/resource/Hawassa,Hawassa,258808,50000000.0,1708.0,7.050000190734863,38.46666717529297,http://dbpedia.org/resource/Ethiopia,,,,,Ethiopia,,,5,0,0
"http://dbpedia.org/resource/Manta,_Ecuador","Manta, Ecuador",258697,53510000.0,6.0,-0.9500222206115724,-80.71620178222656,http://dbpedia.org/resource/Ecuador,,,,,Ecuador,,,5,0,0
http://dbpedia.org/resource/Ambah,Ambah,258689,,,26.70999908447266,78.2300033569336,http://dbpedia.org/resource/India,,,,,India,,,3,0,0
http://dbpedia.org/resource/Ondo_Town,Ondo Town,258430,,,7.08892297744751,4.799093723297119,http://dbpedia.org/resource/Nigeria,,,,,Nigeria,,,3,0,0
"http://dbpedia.org/resource/St._Petersburg,_Florida","St. Petersburg, Florida",258308,350917489.0694246,13.4,27.77305603027344,-82.63999938964844,http://dbpedia.org/resource/United_States,,1612.01,,,United_States,,916.0,6,0,0
http://dbpedia.org/resource/Ranya,Ranya,257577,,1300.0,36.25500106811523,44.88360977172852,http://dbpedia.org/resource/Iraq,,,,,Iraq,,,4,0,0
http://dbpedia.org/resource/Hiratsuka,Hiratsuka,257316,67880000.0,,35.31666564941406,139.3500061035156,http://dbpedia.org/resource/Japan,,,,,Japan,,,4,0,0
http://dbpedia.org/resource/Tumaco,Tumaco,257052,3612000000.0,2.0,1.806666612625122,-78.76472473144531,http://dbpedia.org/resource/Colombia,,,,,Colombia,,,5,0,0
http://dbpedia.org/resource/Gdynia,Gdynia,257000,391500000.0,,54.51750183105469,18.54000091552734,http://dbpedia.org/resource/Poland,,1820.0,,,Poland,,,5,0,0
"http://dbpedia.org/resource/Kitchener,_Ontario","Kitchener, Ontario",256885,136810000.0,,43.41860961914062,-80.4727783203125,,,,,,,,1024.0,3,0,0
http://dbpedia.org/resource/Etawah,Etawah,256838,,197.0,26.77000045776367,79.02999877929688,http://dbpedia.org/resource/India,,684.0,,,India,,,5,0,0
